reactive_experiment,rf_experiment,overlap_seconds_total,reactive_above_edge_seconds,rf_cloud_seconds,avoided_seconds,not_avoided_seconds_rf_also_above,avoided_fraction_of_reactive_above_edge,num_overlap_rows
validation-reactive-updated-job-0_2025-09-10T000040_2025-09-10T080041_created_at_2025-09-10T080043.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,27990.0,1110.0,13260.0,750.0,0.0,0.6756756756756757,922
validation-reactive-updated-job-0_2025-09-10T000040_2025-09-10T080041_created_at_2025-09-10T080043.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28200.0,1110.0,13770.0,750.0,0.0,0.6756756756756757,929
validation-reactive-updated-job-0_2025-09-10T000040_2025-09-10T080041_created_at_2025-09-10T080043.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,1110.0,19590.0,750.0,0.0,0.6756756756756757,948
validation-reactive-updated-job-0_2025-09-10T000040_2025-09-10T080041_created_at_2025-09-10T080043.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28320.0,1110.0,13350.0,750.0,0.0,0.6756756756756757,933
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28740.0,1050.0000000000005,21270.0,570.0000000000005,0.0,0.542857142857143,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28740.0,1050.0000000000005,19530.0,540.0,0.0,0.514285714285714,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28740.0,1050.0000000000005,21390.0,960.0,0.0,0.9142857142857139,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28620.0,1050.0000000000005,21120.0,630.0,0.0,0.5999999999999998,941
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28740.0,1050.0000000000005,19800.0,540.0,0.0,0.514285714285714,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28530.0,1050.0000000000005,18600.0,600.0,0.0,0.5714285714285712,938
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28590.0,1050.0000000000005,21300.0,720.0000000000005,90.0,0.6857142857142858,940
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28740.0,1050.0000000000005,20310.0,540.0,0.0,0.514285714285714,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28470.0,1050.0000000000005,13410.0,720.0,0.0,0.6857142857142854,936
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28740.0,1050.0000000000005,18360.0,690.0,0.0,0.6571428571428568,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28740.0,1050.0000000000005,19800.0,540.0,0.0,0.514285714285714,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28050.0,1050.0000000000005,13260.0,540.0,0.0,0.514285714285714,922
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28260.0,1050.0000000000005,13770.0,540.0,0.0,0.514285714285714,929
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28740.0,1050.0000000000005,19500.0,540.0,0.0,0.514285714285714,945
validation-reactive-updated-job-0_2025-09-10T080055_2025-09-10T160057_created_at_2025-09-10T160059.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28380.0,1050.0000000000005,13350.0,540.0,0.0,0.514285714285714,933
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28440.0,690.0,21030.0,450.0,90.0,0.6521739130434783,945
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28650.0,690.0,19500.0,330.0,30.0,0.4782608695652174,952
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28470.0,690.0,21120.0,450.0,0.0,0.6521739130434783,946
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28320.0,690.0,20820.0,630.0,0.0,0.9130434782608695,941
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28650.0,690.0,19770.0,330.0,0.0,0.4782608695652174,952
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28230.0,690.0,18360.0,330.0,0.0,0.4782608695652174,938
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28290.0,690.0,21000.0,690.0,0.0,1.0,940
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28680.0,690.0,20310.0,360.0,60.0,0.5217391304347826,953
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28170.0,690.0,13170.0,330.0,0.0,0.4782608695652174,936
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28590.0,690.0,18270.0,330.0,0.0,0.4782608695652174,950
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28470.0,690.0,19590.0,600.0,0.0,0.8695652173913043,946
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,27750.0,690.0,13020.0,330.0,0.0,0.4782608695652174,922
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,27960.0,690.0,13530.0,330.0,0.0,0.4782608695652174,929
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28620.0,690.0,19440.0,330.0,0.0,0.4782608695652174,951
validation-reactive-updated-job-0_2025-09-10T160110_2025-09-11T000112_created_at_2025-09-11T000114.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28080.0,690.0,13110.0,330.0,0.0,0.4782608695652174,933
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28380.0,630.0,20970.0,450.0,90.0,0.7142857142857143,945
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28590.0,630.0,19440.0,300.0,30.0,0.47619047619047616,952
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28410.0,630.0,21060.0,360.0,0.0,0.5714285714285714,946
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28260.0,630.0,20760.0,630.0,0.0,1.0,941
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28590.0,630.0,19710.0,300.0,0.0,0.47619047619047616,952
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28170.0,630.0,18300.0,330.0,0.0,0.5238095238095238,938
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28230.0,630.0,20940.0,630.0,0.0,1.0,940
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28620.0,630.0,20250.0,360.0,60.0,0.5714285714285714,953
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28110.0,630.0,13110.0,300.0,0.0,0.47619047619047616,936
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28530.0,630.0,18210.0,330.0,0.0,0.5238095238095238,950
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28410.0,630.0,19530.0,570.0,0.0,0.9047619047619048,946
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,27690.0,630.0,12960.0,330.0,0.0,0.5238095238095238,922
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,27900.0,630.0,13470.0,330.0,0.0,0.5238095238095238,929
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28560.0,630.0,19380.0,300.0,0.0,0.47619047619047616,951
validation-reactive-updated-job-0_2025-09-11T000125_2025-09-11T080127_created_at_2025-09-11T080128.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28020.0,630.0,13050.0,330.0,0.0,0.5238095238095238,933
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28560.0,810.0,21150.0,630.0,90.0,0.7777777777777778,945
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,810.0,19440.0,360.0,0.0,0.4444444444444444,952
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28590.0,810.0,21060.0,420.0,0.0,0.5185185185185185,946
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28440.0,810.0,20940.0,810.0,0.0,1.0,941
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,810.0,19710.0,360.0,0.0,0.4444444444444444,952
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28350.0,810.0,18300.0,360.0,0.0,0.4444444444444444,938
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28410.0,810.0,21120.0,810.0,0.0,1.0,940
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,810.0,20400.0,360.0,240.0,0.4444444444444444,952
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28290.0,810.0,13110.0,360.0,0.0,0.4444444444444444,936
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28710.0,810.0,18210.0,360.0,0.0,0.4444444444444444,950
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28590.0,810.0,19710.0,780.0,0.0,0.9629629629629629,946
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,27870.0,810.0,12959.999999999998,360.0,0.0,0.4444444444444444,922
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28080.0,810.0,13470.0,360.0,0.0,0.4444444444444444,929
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28740.0,810.0,19380.0,360.0,0.0,0.4444444444444444,951
validation-reactive-updated-job-0_2025-09-11T080140_2025-09-11T160142_created_at_2025-09-11T160144.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28200.0,810.0,13050.0,360.0,0.0,0.4444444444444444,933
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28590.0,600.0,21210.0,330.0,0.0,0.55,945
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28740.0,600.0,19620.0,330.0,0.0,0.55,950
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28620.0,600.0,21300.0,600.0,0.0,1.0,946
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28470.0,600.0,21000.0,390.0,0.0,0.65,941
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28740.0,600.0,19890.0,330.0,0.0,0.55,950
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28380.0,600.0,18540.0,330.0,0.0,0.55,938
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28440.0,600.0,21180.0,450.0,90.0,0.75,940
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28740.0,600.0,20400.0,330.0,0.0,0.55,950
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28320.0,600.0,13350.0,390.0,0.0,0.65,936
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28740.0,600.0,18450.0,390.0,0.0,0.65,950
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28620.0,600.0,19770.0,360.0,0.0,0.6,946
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,27900.0,600.0,13200.0,330.0,0.0,0.55,922
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28110.0,600.0,13710.0,330.0,0.0,0.55,929
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28740.0,600.0,19590.0,330.0,0.0,0.55,950
validation-reactive-updated-job-0_2025-09-11T160156_2025-09-12T000158_created_at_2025-09-12T000201.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28230.0,600.0,13290.0,330.0,0.0,0.55,933
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28770.0,1350.0,21120.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,1350.0,19380.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28770.0,1350.0,21330.0,1320.0,0.0,0.9777777777777777,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28770.0,1350.0,21030.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,1350.0,19650.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28710.0,1350.0,18600.0,1050.0,0.0,0.7777777777777778,938
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28770.0,1350.0,21240.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,1350.0,20280.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28650.0,1350.0,13680.0,1320.0,0.0,0.9777777777777777,936
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,1350.0,18360.0,1260.0,0.0,0.9333333333333333,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,1350.0,19770.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28230.0,1350.0,13260.0,930.0,0.0,0.6888888888888889,922
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T070328_2025-09-22T150330_created_at_2025-09-22T150332.json,28440.0,1350.0,13770.0,930.0,0.0,0.6888888888888889,929
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T150343_2025-09-22T230345_created_at_2025-09-22T230347.json,28770.0,1350.0,19470.0,930.0,0.0,0.6888888888888889,940
validation-reactive-updated-job-0_2025-09-12T000213_2025-09-12T080215_created_at_2025-09-12T080216.json,validation-random-forest-job-0_2025-09-22T230358_2025-09-23T070400_created_at_2025-09-23T070402.json,28560.0,1350.0,13350.0,930.0,0.0,0.6888888888888889,933
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T070023_2025-09-18T150025_created_at_2025-09-18T150028.json,28770.0,990.0,21330.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T150039_2025-09-18T230041_created_at_2025-09-18T230043.json,28770.0,990.0,19590.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-18T230054_2025-09-19T070056_created_at_2025-09-19T070058.json,28770.0,990.0,21390.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T070109_2025-09-19T150110_created_at_2025-09-19T150113.json,28770.0,990.0,21240.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T150124_2025-09-19T230127_created_at_2025-09-19T230129.json,28770.0,990.0,19860.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-19T230139_2025-09-20T070141_created_at_2025-09-20T070143.json,28770.0,990.0,18870.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T070154_2025-09-20T150156_created_at_2025-09-20T150159.json,28770.0,990.0,21450.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T150209_2025-09-20T230211_created_at_2025-09-20T230213.json,28770.0,990.0,20370.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-20T230225_2025-09-21T070227_created_at_2025-09-21T070229.json,28770.0,990.0,15540.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T070241_2025-09-21T150243_created_at_2025-09-21T150245.json,28770.0,990.0,18420.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T150255_2025-09-21T230257_created_at_2025-09-21T230259.json,28770.0,990.0,19860.0,690.0,0.0,0.696969696969697,833
validation-reactive-updated-job-0_2025-09-12T080228_2025-09-12T160230_created_at_2025-09-12T160232.json,validation-random-forest-job-0_2025-09-21T230311_2025-09-22T070314_created_at_2025-09-22T070316.json,28770.0,990.0,15360.0,690.0,0.0,0.696969696969697,833
